f_wb	m_wb	f_go	m_go	f_re	m_re	f_tx	m_tx	f_dg	m_dg	f_hd	m_hd	f_ac	m_ac
FBgn0148866	5.39379137139043	5.65036116070473	4.5723261584359	1.49105895561588	1.49111843583379	1.70911545045171	2.13750027111006	4.49110282350559	0	0	19.3658560460095	36.0036030555375	0.43585209154181	0
FBgn0148870	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0148871	3.39979977939023	38.0542353285166	1.15296878675255	0.714011036914998	3.41427799309386	2.34011389985045	24.3339681428637	62.3686081768497	0	0	7.21308214088985	20.3257785282277	12.4056288055337	59.1970598252243
FBgn0148872	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0148877	1.70711840806367	8.87036544960829	4.15063751911879	0	0	0	4.77327562016897	7.15523926077685	0	0	25.5901871947606	41.7314065189412	0	0
FBgn0148887	4.2405142734714	17.1595825003918	5.91027225464347	2.95338873803582	0	0	8.02897823415342	13.2177006367596	0	0	48.6618827982925	75.3415865028608	1.49504621610857	0
FBgn0148897	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0148898	0	0	0	0	0	0	0	0	0	0	1.31899211511737	0	0	0
FBgn0148901	0	2.99000336133912	0	0	0	0	0	0	0	0	0.347269792524701	0	0	0
FBgn0148905	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0148906	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0148907	0	4.22137697559291	0	0.714011036914998	0	0	1.78429141447887	0.569970849461387	0	0	2.81624959030334	4.43292158543172	0	0
FBgn0148908	2.27615787741822	0	2.75047843366969	0	0	0	0	0	0	0	0	0	0	0
FBgn0148909	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0148924	0	0	0	0	0	8.26108112677712	0	0	0	0	0.706822472691836	0	0	0
FBgn0148930	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0148950	0.346257116603869	0.365393314600164	1.08204916347944	13.1043461916135	1.82587575791069	1.57687738888136	1.00362227926918	2.98965006568845	0.568809520056981	0	0.347269792524701	2.38931826636021	0	0
FBgn0148964	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0148967	1.3678066092085	2.34947836564352	0	0	6.64423016246169	1.64299641966653	0.531531596235268	1.05301153495666	1.85902786815676	2.4413790663607	4.51885635794562	6.25173338055692	5.2297705816744	5.67705295480682
FBgn0148968	2.77873858001683	15.332615927391	0.770048006756206	0	29.5708071969261	8.72945715000304	4.10510644294725	7.57716958374569	17.3043220202295	17.0105841262557	14.221881609614	14.4085593730081	17.2550916716579	26.9985475620942
FBgn0148973	4.8005847270802	6.88025479358082	1.49340013625698	1.45954051472294	7.98253377059189	4.07443153377375	6.26379909121801	19.1970007681365	5.0514417817773	1.01540174855327	6.95160878638618	9.00315786365448	0.983132581456733	2.27642545897732
FBgn0148980	0	0	0	0	0	0	0	0	0	0	2.49781012027187	3.98900373874655	0	0
FBgn0148981	0	0.365393314600164	0	0	0	0	0	0	0	0	2.11860353730786	4.60890749978606	0	0
FBgn0148990	0	0	0	0	0	0	0.472090683033909	0	0	0	1.41364494538367	0	0	0
FBgn0148991	1.92990076081435	114.027139855849	0	765.487283586521	0.381678409941313	13.0117332957619	18.2908338711234	18.1607474882008	0	0.521652892794374	59.0394766541486	81.450702081913	0.547280489914922	1.08558604371298
FBgn0148992	0.519385674905803	4.6048429463102	0	0	0	0	3.33924781648351	1.9366385307318	0	0	20.5106630345799	27.5449558843222	0	0
FBgn0148998	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0149007	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0149010	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0149011	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0149012	0	0	0	1.42802207383	0	0	0.721228222008333	1.62298238441804	0	0	0	0	0	0
FBgn0149018	1.01460417485593	9.16964191035949	0	0	0	8.49018321033396	17.061578747576	36.4815779477287	0	0	0	0	0	0
FBgn0149024	1.83059317191685	16.2964397552972	0	0.714011036914998	79.3981721135016	64.1284624051115	20.8424070964272	33.3773391936867	2.62030850448046	1.30908946882487	27.95327132502	33.3677765134556	3.54901877251364	3.86712114173415
FBgn0149025	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0149040	0	0	0.281677363815357	0	0	0	0	0	0	0	0	0	0	0
FBgn0149041	0	0	0	0	0	0	0	0	0	0	0.695160878638618	0	0	0
FBgn0149042	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0149056	0	0	0	0.762683332102913	0	0	0	0	0	0	0	0	0	0
FBgn0149061	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0149065	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0149090	0	0	0	0.714011036914998	0	0	0	0	0	0	0	0	0	0
FBgn0149096	0	0	0	2.20506999253088	0	0	0	0	0	0	0	0.430734457408808	0	0
FBgn0149097	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0149099	0	0	0	0	0	0	0	0	0	0	0	0.42650788321576	0	0
FBgn0149115	0	0	0	0	0	0	0	0.569970849461387	2.84404760028491	0.787436576030495	0.347269792524701	0.443917846685171	0	0
FBgn0149116	97.9767836240121	43.504520584717	97.7552360027047	30.9784010932049	53.9935792576659	41.886495498236	58.0352060805852	65.3563811001449	51.7725183706103	52.2842629635718	77.1634788224758	87.5083945475443	60.200886352086	34.0623177288409
FBgn0149117	128.221523052988	228.441636531002	109.265076634065	251.471313601224	419.938486251851	275.63618479648	243.228911805739	279.045042516299	246.716398903792	360.047269189162	386.852369260472	384.678205421136	310.013305469352	466.816594572667
FBgn0149126	0	0	0	2.27089614201377	0	0	0	0	0	0	0	0	0	0
FBgn0149130	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0149135	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0149136	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0149137	1.21710889642507	0.365393314600164	0	0	0	0	0	0	19.467242273317	21.5096357809446	0	0	0	0
FBgn0149138	1.71753638468673	1.09617994380049	0	0	0	0	0	0	23.3775289405122	46.7284892695189	0	0	0	0
FBgn0149152	0.397647240489797	1.05272788822962	0.515306266413075	2.90471644284791	4.06821635362786	0.651190523750557	0.531531596235268	1.2360049587792	4.63685178279379	1.73301182859942	0.902256561200447	1.97126353153054	0	0
FBgn0149153	0.346257116603869	4.61787938210422	0.311324864742133	7.47244863237438	12.2046490608836	1.64299641966653	0	1.54966110509296	2.62030850448046	4.68612931407662	4.92008506561191	5.000595456063	0.547280489914922	0
FBgn0149154	2.95881245606747	15.3642960832401	0.752323338446449	27.1649844326903	0.405138953873521	1.48555617462459	4.13337094347943	12.9784103029181	35.7810076128903	47.3350343200838	31.7557298715115	31.722193177302	0	0.542793021856492
FBgn0149162	2.08448801737192	2.34947836564352	1.94564515059721	0.714011036914998	2.97091098773463	4.31387754545393	1.00362227926918	0.569970849461387	1.29781615155447	3.10201331973077	4.37116771047577	5.1434540437474	4.04395872420004	6.58918798873737
FBgn0149163	10.5648003900302	13.5286312450547	8.94668520441845	0	5.96447374333518	13.999557563063	9.45298866862962	17.9746046939983	11.0870265299638	12.3243411678166	31.4110246831692	41.5910465299672	13.3480666991435	8.63920819000464
FBgn0149164	0	1.04139548909058	0	0.74552947780794	0	0	0	0	0	0	1.27222824824237	0.652693380751393	0	0
FBgn0149179	0	0	0	0	0	0	0.472090683033909	1.90203906809702	0	0	0	1.3485271698873	0	0
FBgn0149181	0	0	0	0	0	0	0	0	0	0.866505914299709	0	0	0	0
FBgn0149185	0	0.365393314600164	0	4.41013998506176	0	0	0	0	0	0	0	0	0	0
FBgn0149189	0	2.58649012401789	0	0	0	0	0	0	0	0	17.3796432595547	22.4794508152718	0	0
FBgn0149194	0	0.947281704113737	0	0	0	10.7786552740102	0.472090683033909	1.2360049587792	0	0	2.12046741807551	6.94257159492176	0	0
FBgn0149203	2.14629611788091	3.04066509074508	5.1823300754478	0	0	0	0.872326513888854	1.71904564427447	0	0	6.35036195376252	5.44350596935373	0.679948406426977	0
FBgn0149204	0	0	0.152003754853174	0	0	0	0	0	0	0	0.277182737543265	0.430734457408808	0	0
FBgn0149205	0	0.365393314600164	0	0	0	0	0.531531596235268	0	0	0	1.42406395225846	0.42650788321576	0	0
FBgn0149206	0	0	0	0	0	0	0	0	0	0	0.902256561200447	0	0.623342033024948	0
FBgn0149207	0.522858333780156	2.3929304212144	0	0	0	0	3.3308191761523	5.31501742459669	0	1.01540174855327	11.5173282787667	13.1725181185151	0	0
FBgn0149213	0	0.365393314600164	0	0	0.381678409941313	0	4.30118493713506	1.80597580824059	0	0	5.21277464940581	6.3149390326491	5.68580019394481	0.685729776220495
FBgn0149229	0.174864887739111	0.365393314600164	0	0.714011036914998	0	0	0	0	5.86287373112052	2.59027490061426	0	0	0	0
FBgn0149233	4.87440569648463	18.7046771353192	1.08439519182821	2.20506999253088	0.405138953873521	0	0.531531596235268	0	85.9028910929086	62.8504931323106	0.347891086113917	1.40485096754819	0.43585209154181	0
FBgn0149237	0.695986892082091	0	0	0	0	0	0.472090683033909	0	2.64828059493508	4.0953215566909	0	0.487058255069689	0	9.51415818554134
FBgn0149238	0	9.46891837111071	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0149242	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0149245	0	0.515031544975769	0.125676785453738	0	0	0	0	0	0	0	3.53411236345918	1.52734568484537	0	0
FBgn0149246	0	1.55642703406635	0	0	0	0	0	0.666034109317814	0	0	1.77133374478316	2.19308978793273	0	0
FBgn0149247	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0149248	0	0	0	0	0	0	0	0	0	0	0	1.34007402150121	0	0
FBgn0149250	4.18244978534147	0	7.34629111776397	0	0	0	0	0	0	0	0	0	0	0
FBgn0149266	0	10.5028801310889	0	0	0	0	0	2.90719569047306	0	0	3.87827568803781	13.2555569732329	0	0
FBgn0149278	0	0	0	0.762683332102913	0	0	0	0	0	0	0	0	0	0
FBgn0149282	0	1.46231324908951	0	5.09542184878082	0	0	0	0	0	0	0.277182737543265	0.648466806558345	0	0
FBgn0149288	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0149289	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0149298	0.222782352750686	5.08587729386885	0	0	0.405138953873521	0	3.18710947179437	9.91887021350809	0	0	9.19973244545787	13.2978227151634	0.679948406426977	0.542793021856492
FBgn0149307	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0149308	0	0	0	0	0	0	0	0	0	0	0.277182737543265	0.42650788321576	0	0
FBgn0149311	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0149321	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0149322	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0149323	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0149326	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0149329	0	0.730786629200328	0	0	1.06251893802807	0	0	0	0	0	0.636114124121185	3.1841125948443	0	0
FBgn0149330	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0149332	0	0	0	0	0	0	2.31478295790552	0	0	0	0	0	0	0
FBgn0149333	0	0	0	0	0	0	0	0	0	0	2.46270784745008	1.51889253645928	0	0
FBgn0149334	0.445564705501373	0	0	0	0	0	0	0	0	0	6.33932165329852	0	0	0
FBgn0149338	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0149345	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0149346	1.50982267480605	6.86020752697688	0.41135097277754	3.66461050725382	2.3604520914445	4.83283000763415	4.63164602142828	4.75690405723874	5.84438223512804	10.5738358970717	4.9255331855623	14.8013646083672	7.32241085601118	21.7135540978933
FBgn0149347	0	0	0	1.45954051472294	0	0	0	0	0	0	0	0	0	0
FBgn0149348	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0149349	0	0.797643473738132	0	0	0	0	0	0.883626995775144	2.91395901250519	0.866505914299709	2.01098751137351	3.23684615194975	0.871704183083621	0
FBgn0149350	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0149351	0	0	0	1.49105895561588	0	0	0	0	0	0	0	0	0	0
FBgn0149352	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0149353	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0149354	0.618693263803307	8.77407821111945	0.125676785453738	0	0.462861074575418	1.30238104750111	3.63301575991334	5.31501742459669	5.50629542653102	9.3060399591923	9.15729214022763	12.2319488680393	2.66318725230588	1.99055195024932
FBgn0149355	0	0	0	2.95338873803582	0	0	0	0	0	0	0	0	0	0
FBgn0149356	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0149358	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0149360	0.173128558301934	4.98129808621757	0	0	3.41427799309386	0	2.31478295790552	1.45359784523653	10.6725143864228	15.9480073803418	2.13150771853951	1.41803435682455	6.88655876446937	6.24043962439493
FBgn0149362	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0149365	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0149366	0	0	0	0.74552947780794	0	0	0	0	0	0	0	0	0	0
FBgn0149402	0	0	0	0.714011036914998	0	0	0	0	0	0	0	0	0	0
FBgn0149408	0.173128558301934	0	0	0	0.405138953873521	0	0	0	0	0	4.71843750300047	3.72390440701944	0	0
FBgn0149410	0.742168027656489	3.6392180122475	0	2.90471644284791	1.14370160266217	0	4.74709122525403	4.04713738939584	0.47092601738207	1.88190766285298	13.0492770785623	16.396434854443	0	0
FBgn0149431	0	1.2458181741761	0	15.5782993174699	0	0.854557725225853	0	0	4.12148946483944	0	1.39032175727724	0.870425729900931	0	0
FBgn0149432	2.77873858001683	26.0235548281254	0	0	0	0	0	0	45.8132058462602	41.3485622582551	51.8882942729628	35.8210097133699	0	0
FBgn0149455	0	0.515031544975769	0	0	4.22269742258366	15.1847308763531	0.872326513888854	0	0.694050925387345	0	0	0	0.547280489914922	0.708686989023986
FBgn0149465	0	1.91048794952747	0	5.99854353105347	0.381678409941313	0	2.80771622024824	0	0	0	0	0	4.53036700553943	0
FBgn0149474	54.27655960578	109.08077308219	53.6174280552215	549.311258128256	55.4412445050178	146.651976721517	59.950686796571	36.539087862859	47.6808166096288	44.942734719805	54.3701288949514	53.0659146800083	46.4025798757015	46.186217570494
FBgn0149476	99.6337194693576	73.1063183445947	115.366989926939	30.232871615397	110.612800682841	54.7585192860801	96.0752399636951	85.2578716800043	102.346517190417	120.300643650827	94.636929237458	94.3924801885771	144.671124209594	169.19232155922
FBgn0149477	9.05130225594153	10.8828915099417	9.98838134249968	13.1989015142923	10.2744140193774	3.66268702170338	4.28981105096607	10.0586660318896	11.3392074091547	6.5367006230516	9.51450263017978	6.12256612865785	16.3126537780482	21.3647736520593
FBgn0149478	0	1.2458181741761	0	15.3724530659303	0	0	0	0	0	0	0	0	0	0
FBgn0149479	0	0.365393314600164	0	3.03357947411668	0	0	0	0	0	0	0	0	0	0
FBgn0149484	1.13807893870911	16.1586286796125	0	0	5.28654998777349	0.651190523750557	21.2863414967912	34.5207244748094	1.26286044544433	2.05870753414202	22.9639820492413	33.6898246158549	3.17758237370027	3.0761379939623
FBgn0149491	0	6.97308744020514	0	0	24.5613012331392	0	2.85872849311839	2.4720099175584	0	0	0	0	5.77705107158932	0
FBgn0149497	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0149501	10.8155054509405	46.8401322107979	4.48958452216602	9.04715969746223	24.8833902215097	16.0092852977137	45.3407608271296	37.3619298332681	11.0765801378231	11.9805230921251	142.258722009992	183.371665400163	15.9487840770769	13.6277335376113
FBgn0149502	129.992047225984	149.824961639375	120.785143320673	41.4550716855855	109.929864693332	87.1789095520276	256.087041597302	255.292944718776	112.609006070147	113.279900631868	258.616000486885	347.969360014395	92.5902275744887	106.767324764757
FBgn0149532	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0149533	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0149535	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0149539	0	3.65055041138654	0	22.2803590299287	0	0.854557725225853	0	0	0	0	0	0	0	0
FBgn0149540	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0149550	0	1.25715057331514	0	9.829114045863	0	0	0	0	0	0	0.347269792524701	0.487058255069689	0	0
FBgn0149554	0	1.3795318632517	0.152003754853174	0	0.405138953873521	0	0.531531596235268	2.02356869469792	0	1.88190766285298	0	0.648466806558345	0.679948406426977	0
FBgn0149555	2.03615366746056	23.2564396635744	0.558681612141164	9.84626790015798	18.9615470693094	26.9762609632632	27.7773954948662	37.8501758254117	10.4832613037967	11.2531313451924	7.99528204472793	9.77763297517642	13.6429058864603	24.1416456984477
FBgn0149590	0.915296585958424	8.59563132812044	0	1.45954051472294	20.8853148040887	0	1.78429141447887	1.13994169892277	0	0	9.52788512085877	10.7091893965175	0	0
FBgn0149591	0	0.365393314600164	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0149604	0.346257116603869	1.61121148877626	0	0	0	0	0	0	3.78858133633298	1.88190766285298	0.35893138657792	0	1.09456097982984	0
FBgn0149605	0.173128558301934	7.49547224707209	0	1.42802207383	0	0	5.19969584593885	11.5347370188585	0.47092601738207	1.01540174855327	19.0776802121812	26.0439769780295	8.9264039837503	2.17117208742597
FBgn0149619	0	1.03006308995154	0	10.1831480001647	0	0	1.19331890504224	0	0	0	8.10085768479611	6.85528344475829	0	0
FBgn0149625	0	0	0	0	0	0	0	0	0	1.30908946882487	0	0	0	0
FBgn0149626	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0149631	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0149637	0	0	0	5.95544977125956	0	0	0	0	0	0	0	0	0	0
FBgn0149638	0	0	0.129673608962183	3.63309206636088	0	1.48555617462459	1.44245644401667	0	0	0	0.347269792524701	0	0.547280489914922	0
FBgn0149667	3.51354440502483	4.66320897866039	0.251353570907476	4.47875540224165	9.39488727791359	3.28599283933307	1.78429141447887	14.8305769416118	27.5324469891144	29.3456282624103	9.52788512085877	11.3879232094899	4.21910567698998	8.3137860778109
FBgn0149668	0	0.797643473738132	0	0	4.74436472682121	0	0	0	1.98158757220319	5.20778220687099	0.971722322592668	0.443917846685171	0	0
FBgn0149679	2.10302931911629	6.16297401703153	0	2.17355155163794	1.89625738970731	2.43143511410722	0.472090683033909	0	26.1706639453336	45.4818810547449	6.0202024134521	7.66976773738147	1.5516525895106	3.86712114173415
FBgn0149699	0.173128558301934	10.8828915099417	0	0	0	0	4.01448911707671	7.7465541229272	0	0	41.3617616322031	38.9780283815057	0	0
FBgn0149700	0.174864887739111	3.6896808986283	0	0	0	0	0	3.73348124308208	0	0	8.6885790425989	13.707424301607	0	0
FBgn0149701	0	1.59528694747626	0	0	0	0	0	0.666034109317814	0	0	12.9733290214644	8.99893128946143	0	0
FBgn0149702	0	2.12624303375203	0	0	0	0	1.97398804025193	3.13804402687622	0	0	12.7222824824237	14.5773463648107	0	0
FBgn0149703	0	5.02860229326055	0	0	0	0	0	4.93076438517098	0	0	14.4596317805239	12.4845187964884	0	0
FBgn0149708	0	0	0	2.23658843342382	0	0	0	0	0	0	0	0	0	0
FBgn0149709	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0149712	0	0.891757258714973	0	0	0	0	1.2527598182436	0	0	0	12.6961462839212	9.98307224194171	0	0
FBgn0149714	0	0.365393314600164	0.125676785453738	0.74552947780794	0	0	0	0	0	0	0	0	0	0
FBgn0149723	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0149727	52.7184025810626	55.3730716529611	48.6025740491677	127.61238218208	49.5030989279507	44.2406452997644	42.2519988498202	66.9980745845037	27.6998169961472	31.0698933699369	37.7759322849636	46.9495825260437	42.8369522793211	32.0303839514923
FBgn0149739	2.94450493567028	13.4882448317125	0	1.45954051472294	0.763356819882626	0	11.9531331558099	22.7977860009662	0	0	34.5338882117091	45.886287491743	1.30755627462543	0
FBgn0149758	0.173128558301934	0.526363944114809	0.129673608962183	0	0	1.57687738888136	0.721228222008333	0.883626995775144	0.941852034764141	1.80283832458377	0	0.648466806558345	0	0
FBgn0149768	0	0.880424859575933	0	0	0	0	0	0.883626995775144	0	0	6.83375806726372	9.761822025314	0	0
FBgn0149791	0	0.515031544975769	0	0	19.9326904873851	0	0	0	0	0	0.35893138657792	0.665876770027757	0	0
FBgn0149792	0.397647240489797	2.67527177614492	0	0.762683332102913	40.4064619620654	0	3.33924781648351	4.38590646775886	0	0	3.54515266392318	7.09017178412275	0	0
FBgn0149828	0	5.14612086720432	0	0.714011036914998	0.381678409941313	0	1.00362227926918	1.33206821863563	1.26286044544433	1.38815880709408	1.04305196475253	0.443917846685171	0.43585209154181	1.08558604371298
FBgn0149832	0.173128558301934	0.432250159137968	0	0	0	0	0	0	0	0	12.0363564997072	17.7545551730513	0	0
FBgn0149843	0	5.65757083453982	0	0	0	0	2.69521626226027	1.62298238441804	0	0	6.08395850366858	7.84858625233954	0	0
FBgn0149854	0.173128558301934	3.98821736869066	0	0	0	0	2.31478295790552	4.04266160064511	0	0	9.52788512085877	11.5660720980116	0	0
FBgn0149855	183.598664881239	277.746380070856	206.63317533617	385.027851952171	165.501563048158	107.459138365479	248.426839650884	366.304179747094	126.7400590513	111.193289060691	493.23621414216	601.268861977439	194.473979270949	147.312292743456
FBgn0149861	0	3.13551886641078	0.255350394415921	0	1.60656267723759	45.9659371411296	0.472090683033909	1.05301153495666	0	0.787436576030495	1.76153603149759	2.16735934301762	0	0
FBgn0149862	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0149863	1.7809393774681	13.2588403067808	0.129673608962183	4.43008310705373	5.25564693873543	20.5572750358442	0.721228222008333	0.666034109317814	51.45346600942	36.5071786847265	1.42406395225846	2.38931826636021	13.1455096607403	12.2005361754586
FBgn0149876	8.0416929849056	6.74654110450522	10.0573321096619	8.01171361052969	7.32615479950868	29.9937756167022	16.8078738728607	14.4786370091992	9.94940748984982	12.6702291351358	12.0054200447446	10.2869080874948	7.36337337805139	10.1777340542113
FBgn0149890	2.41505475476061	13.5041441607604	5.67332953004854	94.6653063855854	5.74941106234891	0.788438694440681	3.7582794547308	0	0	0	1.5260877976792	0.443917846685171	0	1.37145955244099
FBgn0149898	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0149901	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0149906	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0149914	0.539180319128246	0	0.389020826886548	0	0.925722149150836	0	5.69470921389881	0	0.568809520056981	0	2.18552510990682	0.42650788321576	4.77624766885554	0.542793021856492
FBgn0149916	0.539180319128246	0	0	0	1.68907896903346	0	1.2527598182436	0	0	0	0.347269792524701	0	0.43585209154181	0
FBgn0149917	0	0	0	0.714011036914998	0	0	0	0	0	0	2.44627790326142	4.79604649618983	0	0
FBgn0149928	4.84891907699156	96.3456062941927	0	29.7157106860161	2.53361845355019	4.14055056455892	83.403376226086	110.577034600924	0.603765226167124	1.80283832458377	275.688486722474	368.237943036742	2.61511254925086	9.54230887588789
FBgn0149929	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0149931	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0149932	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0149941	0	0	0	0	0	0	0	0	0	0	0.347269792524701	0	0	0
FBgn0149947	0.695986892082091	6.65114618117585	0	3.71607207013873	13.7513213994988	83.1701012671441	1.91454712705058	3.79082268624821	10.2994718717156	3.10201331973077	4.56674532133693	3.48170291960372	6.43621447670468	13.8752960140343
FBgn0149948	1.98823620244899	6.44672349609033	2.41983351168858	1.49105895561588	2.17195896392055	3.94219347220341	6.14061550201778	3.43809128854894	10.8073432532501	7.86445128662708	2.46587332983256	1.71448468124913	11.2761554872681	5.57766706097792
FBgn0149951	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0149959	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0149963	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0149966	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0149984	0.891129411002746	0.432250159137968	0.433004826687426	0	0	0	0.472090683033909	1.54966110509296	0	0	4.4412547654572	3.90821080281948	0	0
FBgn0150000	3.48167078984763	7.06322208793412	1.2787132101146	3.03357947411668	31.6060155416156	17.0861648295357	3.70487061209231	12.5008183898491	37.2156758978666	37.432027229449	15.9531869876543	15.7834533214481	6.55075705511236	2.87985907644995
FBgn0150009	0.742168027656489	5.64794247205576	0	0	0	0	2.46692130259466	3.7080148763376	0	0	9.92115342610603	14.5565078407133	0.623342033024948	0
FBgn0150017	1.71753638468673	1.2298936328761	2.5468838311386	1.49105895561588	0	0.854557725225853	2.47933524157226	2.21569521441077	0	0	0.706822472691836	1.8271322765709	0.547280489914922	1.59069568275683
